id,gender,vetek,age,Total_income,Total_km,month
40,m,9.0,30.7,6089965,12485,september
41,m,10.0,31.2,1547353,8246,september
42,m,13.9,50.7,86653,9235,september
43,m,1.2,51.7,4613958,9658,september
44,m,8.9,55.4,1044772,10924,september
45,m,11.4,34.7,109537,7372,september
46,m,13.7,29.6,4377081,7360,september
47,m,5.3,35.1,127040,10836,september
48,m,11.9,57.5,1064061,7971,september
49,m,3.0,39.4,1867619,13418,september
50,m,9.0,47.5,2496535,8085,september
51,unknown,6.9,33.8,131202,7829,september
52,m,5.2,49.6,5158765,8390,september
53,m,7.9,50.8,147879,8152,september
54,m,1.3,51.5,2961721,8413,september
55,m,2.7,28.3,5303998,8317,september
56,m,14.0,32.9,1050749,8574,september
57,m,16.7,59.4,128910,10043,september
58,m,6.9,55.5,1921210,10839,september
59,m,8.1,41.1,2694733,6488,september
60,m,11.0,47.8,2784654,9638,september
61,m,16.4,28.7,127296,7333,september
62,m,4.3,28.3,141327,8673,september
63,m,12.5,55.9,4958216,9530,september
64,m,5.6,40.4,3980088,8523,september
65,unknown,15.7,41.2,72637,8081,september
66,m,18.9,34.3,173543,10603,september
67,m,130.0,54.7,89146,12649,september
68,f,351.0,29.5,12535470,11544,september
69,m,11.5,51.4,106588,8419,september
70,f,4.7,53.3,129445,17838,september
71,m,1.0,34.1,1680595,10060,september
72,m,11.5,41.1,2681666,7721,september
73,m,14.7,42.9,87807,8095,september
74,m,15.0,31.6,10934468,8702,september
75,m,6.5,41.7,856165,8908,september
76,unknown,11.5,41.1,4256130,12497,september
77,m,8.9,57.8,90448,10034,september
78,m,7.9,30.4,72061,6734,september
79,m,4.9,36.0,2919878,7533,september
80,m,17.5,52.0,62297,7149,september
81,m,14.4,36.4,120617,7921,september
82,m,4.0,56.2,4304267,9713,september
83,m,8.2,60.0,3923876,9353,september
84,unknown,18.8,30.8,5938602,9273,september
85,m,16.7,33.1,2657151,10806,september
86,unknown,5.4,120.3,3623555,7927,september
87,m,15.4,42.4,114265,9747,september
88,m,18.0,38.0,1776060,7018,september
89,m,7.5,37.2,2188688,8243,september
90,m,11.5,54.5,61062,7633,september
91,m,2.7,27.9,164966,8098,september
92,m,15.1,36.0,2792718,12073,september
93,f,14.3,32.8,108107,8949,september
94,m,9.2,120.3,2504194,8065,september
95,m,14.3,49.4,106838,7758,september
96,m,9.4,31.5,66486,7569,september
97,m,11.0,56.5,108013,10127,september
98,m,10.5,33.4,1329809,15783,september
99,m,5.7,49.7,4508013,9826,september
100,m,17.2,32.5,2196497,8454,september
101,m,313.0,120.3,131793,12805,september
102,m,11.6,49.6,82320,7762,september
103,m,11.8,58.7,128901,12536,september
104,unknown,5.7,51.4,101486,11617,september
105,m,2.2,42.7,2748367,8544,september
106,m,1.2,36.7,151865,8723,september
107,m,10.0,44.0,138909,8061,september
108,m,2.9,46.1,1537912,10277,september
109,m,7.3,39.9,79692,8322,september
110,m,15.7,53.7,714959,8663,september
111,m,275.0,39.7,170785,11716,september
112,m,322.0,49.1,63554,8634,september
113,m,16.9,120.3,3787184,7864,september
114,m,337.0,55.5,3102435,8781,september
115,m,17.6,30.6,128491,9858,september
116,m,10.6,37.2,3675166,8810,september
117,m,17.1,53.8,80632,9107,september
118,m,9.3,34.1,4786410,9485,september
119,m,15.4,60.0,1456856,8962,september
120,f,7.2,43.8,6873873,8486,september
121,m,18.4,53.0,101105,9239,september
122,m,5.7,36.3,3225690,6673,september
123,m,11.5,59.6,123345,9349,september
124,m,9.5,29.5,121649,7187,september
125,m,9.2,31.5,1808912,9454,september
126,m,271.0,47.5,100015,7286,september
127,m,11.8,49.9,106366,8580,september
128,m,5.9,46.3,151816,12453,september
129,m,11.3,29.9,89205,9275,september
130,m,15.0,53.8,3398707,10408,september
131,m,16.0,29.4,69255,7291,september
132,m,17.3,54.9,79617,8637,september
133,m,13.8,37.7,2804561,8993,september
134,m,6.2,59.2,45963,5549,september
135,unknown,10.5,120.3,138525,9252,september
136,m,1.0,52.9,4517096,10072,september
137,m,17.6,52.6,3172900,9598,september
138,m,5.5,28.9,75005,10979,september
139,m,8.7,50.8,79666,7374,september
140,m,14.0,120.3,2309499,8307,september
141,m,8.8,39.1,753403,12221,september
142,unknown,14.2,31.7,7728162,7577,september
143,m,7.3,120.3,6695690,7612,september
144,m,7.4,37.8,1952516,11467,september
145,m,7.5,44.1,5841250,7212,september
146,m,5.6,32.4,124790,8390,september
147,m,14.7,48.0,3495984,9879,september
148,m,9.8,58.8,61379,8271,september
149,m,5.5,46.9,1639049,7593,september
150,m,10.2,120.3,120079,7044,september
151,m,18.7,42.8,5073358,7714,september
152,m,3.3,29.8,136549,15162,september
153,m,18.2,27.1,117794,10431,september
154,m,6.9,120.3,3718476,9299,september
155,m,141.0,51.7,89815,6727,september
156,unknown,272.0,59.1,2804792,8085,september
157,m,16.2,51.2,678173,7384,september
158,m,3.0,120.3,74143,9374,september
159,m,235.0,42.5,6210118,8890,september
160,m,18.1,29.0,79583,6235,september
161,m,2.9,45.9,794575,8216,september
162,m,12.1,29.8,91705,9851,september
163,m,9.1,52.5,3195343,8404,september
164,m,10.5,34.2,3658668,7362,september
165,f,17.6,44.7,6448932,9844,september
166,m,1.3,120.3,126809,10747,september
167,m,6.7,31.3,736113,9553,september
168,m,11.2,55.0,120683,10226,september
169,m,18.0,54.4,4909225,7236,september
170,m,16.2,29.1,111364,8444,september
171,m,155.0,43.6,2938998,9201,september
172,m,10.6,50.0,2229201,8153,september
173,m,9.3,40.5,2852010,9213,september
174,m,331.0,40.4,454218,8018,september
175,m,7.2,33.0,1953074,8340,september
176,m,327.0,30.1,2652598,7852,september
177,m,1.9,35.3,2098423,9897,september
178,m,7.8,43.4,83149,8216,september
179,unknown,15.2,47.1,951482,7993,september
180,m,10.8,42.5,2817815,8031,september
181,m,10.0,31.2,2428986,8132,september
182,m,14.4,35.0,82263,6268,september
183,m,14.6,36.2,3995527,11708,september
184,m,14.7,40.6,111495,8101,september
185,m,14.5,29.8,83332,7711,september
186,m,227.0,60.1,3145051,9109,september
187,m,17.0,43.1,123174,8648,september
188,m,18.5,28.0,81896,9358,september
189,m,5.9,36.0,64171,8325,september
190,m,14.1,51.9,104659,9169,september
191,m,37.0,44.7,117785,7356,september
192,m,5.7,39.9,101217,9636,september
193,m,16.4,47.1,88775,8816,september
194,m,18.7,60.2,76108,9228,september
195,unknown,8.8,48.4,108044,11152,september
196,m,4.3,40.5,131088,9677,september
197,m,12.9,38.9,3881382,11293,september
198,m,16.6,35.4,97266,12770,september
199,m,13.1,43.6,984731,7165,september
200,m,242.0,33.7,86566,10159,september
201,m,6.1,51.7,2112924,8083,september
202,m,4.0,51.3,103095,7869,september
203,m,16.3,53.3,83525,10328,september
204,m,9.8,49.0,1589991,7981,september
205,m,9.9,50.5,61136,7656,september
206,m,5.3,58.5,1738433,7355,september
207,m,3.5,42.2,3204514,9785,september
208,m,3.7,51.3,3142793,8672,september
209,m,11.3,41.8,3183390,8299,september
210,m,1.9,31.3,1746983,10451,september
211,m,8.5,31.0,81041,7388,september
212,m,1.6,40.7,3141441,8625,september
213,m,15.2,34.8,3329527,7386,september
214,m,5.9,120.3,112967,9700,september
215,m,7.2,47.1,1245896,12638,september
216,m,14.5,30.7,123649,10228,september
217,m,14.8,58.3,3089554,6974,september
218,m,12.0,54.8,1278462,7408,september
219,m,17.3,33.9,488047,7054,september
220,m,7.3,27.2,123236,10221,september
221,m,3.7,58.3,5661658,7174,september
222,m,11.6,33.5,662613,7660,september
223,unknown,5.2,47.5,75612,7382,september
224,m,9.8,37.0,96272,10440,september
225,m,226.0,120.3,85820,6411,september
226,m,8.2,51.5,3037344,10233,september
227,m,16.2,120.3,2486576,6769,september
228,m,9.5,42.7,8752035,9784,september
229,m,7.9,49.4,1877489,11143,september
230,m,5.1,32.5,1071391,9798,september
231,unknown,17.8,36.8,79353,7109,september
232,m,13.6,38.5,62234,7549,september
233,m,12.8,32.4,4057679,11385,september
234,m,6.2,36.5,90663,9147,september
235,m,9.0,31.7,2378847,8172,september
236,m,6.7,36.3,1995207,10803,september
237,m,10.7,33.5,82050,12324,september
238,m,3.6,56.2,2004583,8697,september
239,m,360.0,54.8,751484,7006,september
240,m,5.8,120.3,4434925,8947,september
241,m,11.2,30.8,687050,8281,september
242,f,14.5,41.1,3027049,6479,september
243,m,16.7,32.4,3193139,8422,september
244,m,3.1,34.8,81309,9159,september
245,m,13.2,55.0,90061,8119,september
246,m,15.1,51.5,130106,9052,september
247,m,2.0,47.8,117811,9866,september
248,m,14.8,31.1,86664,5881,september
249,m,8.2,55.1,7438139,7692,september
250,m,48.0,26.3,3620685,9481,september
251,m,11.9,37.4,67707,7628,september
252,m,14.0,34.9,69898,10991,september
253,f,18.0,47.0,155337,10037,september
254,m,18.2,51.3,412321,7999,september
255,m,15.2,45.3,129090,9160,september
256,m,8.8,120.3,64471,6979,september
257,m,4.5,30.4,3475711,11368,september
258,m,6.3,37.8,410868,9957,september
259,m,2.7,55.2,1904467,8211,september
260,m,1.1,29.2,97014,7690,september
261,m,18.5,30.8,3507444,9491,september
262,m,14.7,58.9,135814,12022,september
263,m,12.2,46.9,5102899,11039,september
264,m,12.7,53.7,105708,9125,september
265,m,3.8,34.0,66521,8469,september
266,m,1.4,30.3,125393,13184,september
267,m,4.8,47.1,2551477,7861,september
268,m,11.2,35.5,5330982,9776,september
269,m,8.1,33.8,136245,9756,september
270,m,10.1,35.0,79315,9900,september
271,m,141.0,59.2,219508,11939,september
272,m,10.3,35.6,119502,9781,september
273,m,13.2,37.4,117846,8427,september
274,m,8.6,58.0,1459823,5453,september
275,unknown,14.8,28.4,110860,13266,september
276,m,18.5,39.4,6213523,9038,september
277,m,12.5,27.5,2129477,8087,september
278,unknown,10.8,41.4,62224,8059,september
279,m,3.9,39.2,4757432,8570,september
280,unknown,2.4,54.4,2728497,8563,september
281,m,16.5,52.5,2838623,9717,september
282,m,15.3,53.4,91764,8295,september
283,m,9.6,52.2,4340201,7494,september
284,m,14.4,34.8,3667078,10575,september
285,m,353.0,41.7,84697,5894,september
286,m,16.9,58.5,1817658,8083,september
287,m,15.2,34.4,1171688,7454,september
288,unknown,18.3,41.5,94424,6575,september
289,m,169.0,33.9,1819199,8950,september
290,m,4.3,32.0,4101679,8639,september
291,m,5.4,27.4,92501,9540,september
292,m,13.2,27.0,71353,7787,september
293,m,10.8,38.7,2716267,11633,september
294,m,4.9,53.6,109989,12055,september
295,m,8.4,40.8,80116,7781,september
296,m,11.1,36.5,12471950,9276,september
297,m,1.0,48.0,248130,11747,september
298,m,11.8,33.5,1611630,8727,september
299,m,2.0,44.4,115003,9593,september
300,m,9.5,29.5,92825,9349,september
301,unknown,2.0,27.4,2405406,8479,september
302,m,78.0,41.6,133579,8193,september
303,m,218.0,31.3,69700,8344,september
304,m,17.7,54.8,684210,6940,september
305,m,4.2,57.4,123342,12106,september
306,m,16.2,51.3,103697,8113,september
307,m,265.0,59.3,10580849,7381,september
308,m,324.0,42.4,669878,10025,september
309,m,14.6,32.6,3320268,12435,september
310,m,309.0,36.5,3675526,8684,september
311,unknown,9.4,26.4,942518,9143,september
312,m,13.4,55.5,227809,12897,september
313,m,14.1,48.1,94624,10694,september
314,m,4.0,43.4,2899956,8485,september
315,m,8.7,55.4,87957,9782,september
316,m,79.0,29.1,70002,8935,september
317,m,2.7,27.6,96182,8558,september
318,m,9.5,54.9,95034,8828,september
319,m,9.7,36.5,109663,8521,september
320,m,14.4,37.4,72649,8065,september
321,m,10.1,120.3,2226679,9022,september
322,m,13.4,39.5,74364,6293,september
323,f,8.9,42.8,82447,8227,september
324,m,9.8,48.9,128374,14006,september
325,m,7.6,53.8,107967,8600,september
326,m,1.6,27.1,106835,8496,september
327,m,309.0,46.1,8650281,8616,september
328,m,11.4,34.0,722064,7060,september
329,m,4.5,37.8,84421,10761,september
330,m,2.2,120.3,98788,7725,september
331,m,9.1,30.4,81947,9148,september
332,f,18.7,49.3,99198,10130,september
333,m,8.4,44.4,109745,10188,september
334,m,7.2,50.6,7204343,9590,september
335,m,278.0,41.3,4907081,8347,september
336,m,15.5,47.7,679012,6625,september
337,m,9.4,30.3,151635,9587,september
338,m,4.3,36.9,108860,9302,september
339,m,18.1,35.5,104248,8518,september
340,unknown,6.5,38.0,58064,6928,september
341,f,16.9,57.4,133030,9244,september
342,m,4.9,37.8,139192,9051,september
343,m,16.4,57.3,86824,10082,september
344,m,11.8,45.9,76482,9482,september
345,m,12.9,34.5,3250405,9770,september
346,m,16.0,44.2,192626,10438,september
347,m,15.2,25.77726503504606,3865504,11090,september
348,m,1.0,55.2,3439075,7990,september
349,m,16.7,57.4,2079961,8037,september
350,m,18.5,46.9,4086948,9227,september
351,m,7.8,48.1,78699,9880,september
352,m,9.3,52.4,5956564,9463,september
353,m,5.3,59.3,2133561,11838,september
354,m,147.0,60.0,389544,6137,september
355,m,3.0,44.5,122893,9849,september
356,m,12.6,45.6,67814,6448,september
357,m,9.0,37.0,25331121,10313,september
358,m,18.3,30.2,101183,8490,september
359,m,7.9,42.1,5771208,8060,september
360,m,12.0,43.8,101530,8343,september
361,unknown,15.4,45.4,5679743,8093,september
362,m,3.7,33.3,185193,10421,september
363,m,1.3,39.4,1957772,9037,september
364,m,9.2,35.3,128987,8878,september
365,m,5.3,31.4,1243859,8272,september
366,m,7.5,37.3,145386,8423,september
367,m,5.2,53.2,63265,7383,september
368,m,14.7,48.1,107213,11883,september
369,m,8.9,30.6,1028039,10972,september
370,m,1.9,40.6,3765834,8247,september
371,m,5.6,46.6,2138970,7066,september
372,m,14.3,27.5,4204125,8381,september
373,m,5.9,55.3,3397325,8989,september
374,unknown,13.9,34.0,3577256,8251,september
375,m,18.2,37.6,3299988,7992,september
376,m,6.4,32.2,5992196,9166,september
377,f,4.0,52.1,79366,8391,september
378,unknown,3.5,31.0,83462,9675,september
379,m,12.4,59.4,2717920,9092,september
380,m,1.5,55.5,107564,9721,september
381,m,34.0,38.4,3079093,8702,september
382,m,10.9,28.7,58294,7245,september
383,m,15.6,31.8,3182405,9208,september
384,m,2.5,37.8,92415,8573,september
385,m,9.4,38.9,87844,8895,september
386,m,12.8,31.8,121347,7428,september
387,m,16.0,40.5,1297743,8863,september
388,m,1.6,2.713396319478533,1183717,9663,september
389,m,1.7,52.8,71708,7605,september
390,m,12.7,48.6,2227035,7401,september
391,m,2.2,42.2,918777,12028,september
392,unknown,4.8,27.7,77515,10160,september
393,m,7.3,28.1,3406050,8325,september
394,m,5.1,50.5,1650967,10366,september
395,m,16.9,53.5,165675,8366,september
396,m,12.5,27.4,1852284,9261,september
397,m,12.9,21.87675782579567,1711056,9099,september
398,m,4.8,46.3,94560,7858,september
399,m,312.0,48.1,113679,12093,september
400,unknown,10.9,52.3,87876,7742,september
401,m,13.2,120.3,551590,11385,september
402,m,15.1,30.0,102101,8324,september
403,m,7.8,40.1,118671,8466,september
404,m,14.7,50.0,5847723,9344,september
405,m,54.0,26.5,2542113,8176,september
406,unknown,1.4,31.1,1321112,7700,september
407,m,2.4,40.9,255438,16639,september
408,m,312.0,59.4,83112,10260,september
409,m,14.6,39.3,7547514,8362,september
410,m,17.4,33.1,103960,9005,september
411,m,2.5,53.0,7248110,9464,september
412,m,4.6,53.6,5294579,8489,september
413,m,1.0,42.2,1617641,10813,september
414,m,7.7,32.4,108136,8858,september
415,m,7.1,56.8,733510,16919,september
416,m,16.2,45.2,101534,7596,september
417,m,3.6,38.5,77942,9061,september
418,m,9.8,45.0,2496834,8194,september
419,m,18.2,120.3,124879,10750,september
420,m,5.9,51.1,3719996,6776,september
421,m,11.2,45.6,130566,10068,september
422,m,11.6,44.5,122040,11161,september
423,m,211.0,54.0,96699,10630,september
424,m,3.8,44.2,5130205,11221,september
425,m,17.9,120.3,56572,7937,september
426,m,7.2,38.1,79127,8523,september
427,m,3.4,42.4,4314321,9030,september
428,m,13.8,31.3,70716,7603,september
429,m,4.7,41.0,90376,9860,september
430,m,11.6,120.3,212067,10843,september
431,m,3.0,37.0,3142068,8926,september
432,m,318.0,41.7,81927,7799,september
433,m,8.6,31.8,1401611,11227,september
434,m,7.7,31.2,83646,9851,september
435,f,17.1,54.8,153931,9565,september
436,unknown,12.0,32.1,3982776,8845,september
437,m,9.8,29.3,92473,9322,september
438,m,7.0,31.7,91106,6985,september
439,m,103.0,59.6,67154,7651,september
440,f,4.4,33.9,72093,7193,september
441,m,2.3,45.3,63744,7894,september
442,m,13.5,56.1,1596273,7282,september
443,m,1.5,31.0,72388,7701,september
444,m,4.1,39.4,70400,8534,september
445,m,18.6,53.8,3106203,8779,september
446,m,45.0,43.5,1846865,8472,september
447,m,12.1,59.8,70858,8421,september
448,m,15.3,46.1,3832184,8277,september
449,m,18.7,32.8,97023,8791,september
450,m,13.3,52.1,3700886,7618,september
451,m,10.2,41.3,89107,10689,september
452,m,4.4,47.7,3096154,9504,september
453,f,5.4,54.8,1012333,9275,september
454,m,82.0,34.5,4048879,10380,september
455,m,3.9,120.3,118494,9200,september
456,m,5.9,50.2,3594672,16978,september
457,m,10.5,57.8,88708,13818,september
458,m,64.0,34.0,93112,7231,september
459,m,131.0,31.0,96163,7976,september
460,f,118.0,27.3,78808,8727,september
461,m,2.5,59.2,132282,9482,september
462,unknown,10.3,33.6,2036192,8032,september
463,m,10.3,42.5,50540,6528,september
464,m,6.4,52.8,99339,8760,september
465,m,17.2,56.4,2240928,9429,september
466,m,13.4,46.1,1872104,8821,september
467,m,192.0,120.3,4098978,11780,september
468,m,3.3,46.7,104558,8795,september
469,m,10.3,58.4,89515,7535,september
470,m,3.5,39.3,85373,8296,september
471,m,4.4,58.8,1064772,9072,september
472,unknown,8.5,34.9,5404480,11481,september
473,m,14.6,53.5,91157,10432,september
474,m,13.1,50.7,67012,9929,september
475,m,9.6,32.1,127405,11537,september
476,m,18.3,120.3,66843,6965,september
477,m,8.8,40.7,2834585,8006,september
478,m,7.8,29.7,52580,7164,september
479,m,1.0,48.9,93710,8459,september
480,m,11.5,32.9,126031,8608,september
481,f,17.1,45.5,1048770,6267,september
482,m,13.1,59.6,82671,9413,september
483,m,12.5,41.9,1472918,7201,september
484,m,4.1,30.6,112242,9523,september
485,m,15.4,50.7,83896,8128,september
486,m,5.1,50.8,111664,10906,september
487,m,14.8,26.6,4794015,9604,september
488,m,5.8,26.8,1508373,6721,september
489,m,17.4,34.0,108928,7337,september
490,m,12.7,56.9,75329,7830,september
491,m,3.2,55.4,3346387,9438,september
492,m,11.8,41.6,387089,15599,september
493,m,85.0,56.0,74431,7435,september
494,m,7.9,43.1,2433811,7242,september
495,m,5.5,46.9,3185891,7374,september
496,m,17.3,52.6,105495,8440,september
497,unknown,11.7,40.6,135727,8408,september
498,m,15.3,43.5,3861886,10667,september
499,m,1.0,26.7,97871,7850,september
500,f,13.5,40.6,176699,8463,september
501,m,9.3,42.0,3011882,8615,september
502,m,7.9,55.8,96806,13655,september
503,m,18.0,120.3,128825,8081,september
504,m,1.8,34.3,2121053,8528,september
505,m,2.5,28.0,87316,7042,september
506,m,5.6,33.0,7206288,7830,september
507,m,9.5,57.0,73100,8036,september
508,m,8.3,48.4,178582,9958,september
509,m,172.0,41.0,139942,12559,september
510,m,12.2,49.3,113183,7536,september
511,m,10.9,29.7,111475,10109,september
512,unknown,15.9,44.4,3362116,8580,september
513,m,14.3,36.5,108326,7979,september
514,m,12.9,39.3,117058,10985,september
515,m,9.7,51.0,89233,10308,september
516,m,18.0,60.2,3048601,10922,september
517,m,16.4,41.2,76891,7504,september
518,m,16.6,49.3,100794,7715,september
519,unknown,1.7,37.0,1229897,9276,september
520,m,8.8,49.0,126741,8056,september
521,m,303.0,50.4,4364704,8661,september
522,m,14.7,46.5,1899165,5911,september
523,m,1.2,26.4,153741,9414,september
524,f,18.5,33.8,93294,8047,september
525,m,9.1,33.5,110967,9619,september
526,m,18.8,56.6,3561981,13721,september
527,m,141.0,120.3,8268172,9680,september
528,m,15.5,27.1,6245800,10074,september
529,m,6.1,42.2,4246924,8807,september
530,unknown,6.9,41.5,2638482,10266,september
531,m,331.0,40.9,541742,9212,september
532,m,193.0,32.5,2398844,8022,september
533,unknown,49.0,30.1,100512,8410,september
534,m,16.5,57.3,79685,7679,september
535,m,2.9,57.0,94733,7900,september
536,m,3.4,49.4,133231,6829,september
537,m,2.5,31.6,157194,9596,september
538,unknown,13.5,38.4,94175,7416,september
539,m,10.6,35.8,73332,7485,september
540,m,6.5,35.9,112602,8181,september
541,m,8.1,43.0,1266032,8706,september
542,m,7.8,29.7,62013,8829,september
543,m,12.0,53.6,2314621,7775,september
544,m,13.0,33.3,7122349,13250,september
545,m,3.8,36.7,1236683,8216,september
546,m,13.5,49.9,111835,11729,september
547,m,7.5,12.719045247555622,2202801,9892,september
548,m,12.5,46.6,80312,7617,september
